X,Y,Type,Latitude,Longitude,Date,Time,Descriptio,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,RoadType,join_osm_i,join_name,join_ref,join_type,join_onewa,join_bridg,join_maxsp,distance
42469.2613117674,37526.3709585947,Heavy Traffic,1.35565,103.96333,30/1/2018,7:50:00 AM,Heavy Traffic on TPE (towards PIE) before PIE Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,173767903,Tampines Expressway,TPE,motorway,1,0,90,9.209570303196271
29900.8950489135,33390.3200090745,Heavy Traffic,1.31824,103.85040,29/1/2018,7:13:00 PM,Heavy Traffic on CTE (towards SLE) at Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,45249372,Moulmein Road,Exit 7A,motorway_link,1,0,,0.960428655863212
21103.8472646348,44199.5900528205,Heavy Traffic,1.41600,103.77135,29/1/2018,6:45:00 PM,Heavy Traffic on BKE (towards Woodlands) between Mandai Rd Exit and SLE Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,134991382,Bukit Timah Expressway,BKE,motorway,1,1,90,7.219691946519911
23495.649799647,45077.9880074876,Heavy Traffic,1.42394,103.79284,29/1/2018,6:37:00 PM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,37584635,,,motorway_link,1,0,50,1.816426939365114
36264.630983172,39157.3590066697,Heavy Traffic,1.37040,103.90758,29/1/2018,6:31:00 PM,Heavy Traffic on KPE (towards TPE) at Buangkok Drive Exit.,HOUGANG,HG,NORTH-EAST REGION,NER,expressway,167583161,,,motorway_link,1,0,,0.343087347065056
37205.9322795294,40286.3550534681,Heavy Traffic,1.38061,103.91604,29/1/2018,6:25:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,32839192,Kallang-Paya Lebar Expressway,KPE,motorway_link,1,0,50,2.384030681950504
6181.6350157657,36629.5779849915,Heavy Traffic,1.34753,103.63727,29/1/2018,6:15:00 PM,Heavy Traffic on AYE (towards Tuas) after Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,123267197,Ayer Rajah Expressway,AYE,motorway_link,1,1,,6.023758651545889
38894.5432845543,39725.4299897874,Heavy Traffic,1.37554,103.93121,29/1/2018,6:13:00 PM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 10 Entrance.,PAYA LEBAR,PL,EAST REGION,ER,expressway,33764240,Tampines Expressway,,motorway_link,1,0,,3.013620565407138
20788.0055365632,46516.4799447031,Heavy Traffic,1.43695,103.76851,29/1/2018,6:09:00 PM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,5.656099433121475
23779.4683222206,44853.7619902225,Heavy Traffic,1.42192,103.79539,29/1/2018,6:07:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,2.895217550194670
36202.4730598597,41784.2299758009,Heavy Traffic,1.39416,103.90702,29/1/2018,6:03:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Ave 12 Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,6.195356866510665
24652.918551643,44307.9409958701,Heavy Traffic,1.41698,103.80324,29/1/2018,6:01:00 PM,Heavy Traffic on SLE (towards CTE) between BKE Entrance and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874183,Seletar Expressway,SLE,motorway,1,0,90,2.677237646527062
32889.1875046587,31210.1390443317,Heavy Traffic,1.29853,103.87725,29/1/2018,5:59:00 PM,Heavy Traffic on KPE (towards TPE) after ECP Entrance.,KALLANG,KL,CENTRAL REGION,CR,expressway,383372420,Kallang-Paya Lebar Expressway,KPE,motorway,1,0,80,12.641622161796223
23909.6794123191,29913.779044725,Heavy Traffic,1.28680,103.79657,29/1/2018,5:52:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Alexandra Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,75007297,Ayer Rajah Expressway,AYE,motorway,1,0,90,7.724291298952850
25533.4266911151,35228.3400524129,Heavy Traffic,1.33487,103.81115,29/1/2018,5:45:00 PM,Heavy Traffic on PIE (towards Tuas) between Thomson Rd Exit and Eng Neo Ave.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,75073963,Pan-Island Expressway,PIE,motorway,1,0,80,6.878075509472526
18065.2094603444,34026.1209481203,Heavy Traffic,1.32399,103.74405,29/1/2018,5:42:00 PM,Heavy Traffic on AYE (towards MCE) at Jurong Town Hall Rd Exit.,JURONG EAST,JE,WEST REGION,WR,expressway,479774980,Exit Ramp #13,,motorway_link,1,0,,2.859141303361864
20301.7313150198,32533.141008748,Heavy Traffic,1.31049,103.76415,29/1/2018,5:35:00 PM,Heavy Traffic on AYE (towards Tuas) between Clementi Rd Exit and Clementi Ave 6 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,479165436,Ayer Rajah Expressway,AYE,motorway,1,0,90,3.103563401260248
21394.5035163402,41571.1600177223,Heavy Traffic,1.39223,103.77396,29/1/2018,5:31:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,1.706223213216258
30960.7778388515,38591.9099935562,Heavy Traffic,1.36529,103.85992,29/1/2018,5:29:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,445282903,Central Expressway,CTE,motorway,1,0,90,5.614007089702404
25862.842700608,35115.5000338278,Heavy Traffic,1.33385,103.81412,29/1/2018,4:19:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.673767856719189
32801.3778182851,42562.5899635821,Heavy Traffic,1.40120,103.87646,29/1/2018,3:54:00 PM,Heavy Traffic on TPE (towards SLE) before Jalan Kayu Exit,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,62272687,Tampines Expressway,TPE,motorway,1,0,90,6.412579735550421
23165.8805405683,36732.6409883174,Heavy Traffic,1.34847,103.78988,29/1/2018,3:14:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Bukit Timah Rd exit and BKE.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,479547677,Pan-Island Expressway,PIE,motorway,1,0,80,5.524083283665703
29208.406402704,32544.0289894627,Heavy Traffic,1.31059,103.84418,29/1/2018,8:57:00 AM,Heavy Traffic on Bukit Timah Road (towards City) after Newton Circus.,NEWTON,NT,CENTRAL REGION,CR,expressway,16894438,Kampong Java Tunnel,CTE,motorway,1,0,,1.817344301068763
23700.4971070949,30008.8590463963,Heavy Traffic,1.28766,103.79469,29/1/2018,8:22:00 AM,Heavy Traffic on AYE (towards Tuas) at Normanton Park Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,44584659,Normanton Park,Exit 7A,motorway_link,1,0,50,4.685549865218206
21385.1389524329,42240.9100072286,Heavy Traffic,1.39829,103.77388,29/1/2018,8:14:00 AM,Heavy Traffic on BKE (towards PIE) between Mandai Rd Exit and KJE Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,478879829,Bukit Timah Expressway,BKE,motorway,1,0,,12.218431386288520
34154.8082907613,30896.4489603085,Heavy Traffic,1.29569,103.88862,29/1/2018,8:00:00 AM,Heavy Traffic on ECP (towards City) between East Coast Park Carpark F3 Exit and Still Rd Sth Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,74729034,East Coast Parkway,ECP,motorway,1,0,90,9.646811312598256
42372.7468173182,36989.7190248492,Heavy Traffic,1.35079,103.96247,29/1/2018,8:00:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.,TAMPINES,TM,EAST REGION,ER,expressway,34403033,Tampines Expressway,Exit,motorway_link,1,0,,5.448230122696845
36347.7265734506,39257.2769497977,Heavy Traffic,1.37130,103.90833,29/1/2018,7:57:00 AM,Heavy Traffic on KPE (towards ECP) after Buangkok Dr Entrance.,PAYA LEBAR,PL,EAST REGION,ER,expressway,265150818,Kallang-Paya Lebar Expressway,KPE,motorway,1,0,80,7.378862955259350
26476.9722559319,29087.8909931591,Heavy Traffic,1.27934,103.81963,29/1/2018,7:55:00 AM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and CTE Exit.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480749008,Ayer Rajah Expressway,AYE,motorway,1,0,90,3.566382728453852
38293.3231395614,39987.53901561,Heavy Traffic,1.37791,103.92581,29/1/2018,7:54:00 AM,Heavy Traffic on TPE (towards PIE) between Sengkang Exit and Pasir Ris Dr 12 Exit.,PAYA LEBAR,PL,EAST REGION,ER,expressway,74549066,Tampines Expressway,TPE,motorway,1,0,90,8.146868728155169
30795.175006638,38111.5900236013,Heavy Traffic,1.36094,103.85844,29/1/2018,7:53:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026782,Central Expressway,CTE,motorway,1,0,90,8.339073531004331
30761.4978343554,41451.5779806829,Heavy Traffic,1.39115,103.85813,29/1/2018,7:51:00 AM,Heavy Traffic on SLE (towards CTE) after TPE Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,166513422,Yio Chu Kang Interchange,,motorway_link,0,0,,4.050632626968718
26399.1014785158,29121.1500071658,Heavy Traffic,1.27964,103.81893,29/1/2018,7:42:00 AM,Heavy Traffic on AYE (towards Tuas) between Telok Blangah Rd Exit and Lower Delta Rd Exit.,BUKIT MERAH,BM,CENTRAL REGION,CR,expressway,480866575,Ayer Rajah Expressway,AYE,motorway,1,0,80,8.097341484877195
20399.2989073891,34928.4800272971,Heavy Traffic,1.33215,103.76502,29/1/2018,7:21:00 AM,Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,370372737,Clementi Avenue 6 Exit,,motorway_link,1,0,50,0.244133856126085
27342.9472533487,34405.8589744855,Heavy Traffic,1.32743,103.82741,29/1/2018,7:01:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,140743410,,,motorway_link,1,0,,34.939469221369137
25923.4954096946,35103.9799861978,Heavy Traffic,1.33374,103.81466,29/1/2018,6:54:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.340559293205701
9312.90919202019,34188.5390098717,Heavy Traffic,1.32546,103.66541,29/1/2018,6:52:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.,PIONEER,PN,WEST REGION,WR,expressway,428897151,Upper Jurong Road,,motorway_link,1,0,,10.267227800366429
28847.8038942827,32153.7889805478,Heavy Traffic,1.30706,103.84094,28/1/2018,5:33:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,3.098358349777766
35977.3685413644,41935.6480003662,Heavy Traffic,1.39552,103.90500,28/1/2018,4:58:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,32776625,Punggol Interchange,,motorway_link,1,0,50,0.597717026970212
28875.9603344336,32189.6700546857,Heavy Traffic,1.30739,103.84119,28/1/2018,4:17:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,482112725,Kampong Java Tunnel,CTE,motorway,1,0,,4.497835237089411
28877.7743834817,32186.3110174252,Heavy Traffic,1.30736,103.84121,28/1/2018,1:15:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,1.095370365422522
28902.0912850899,32222.9610198532,Heavy Traffic,1.30769,103.84142,28/1/2018,11:23:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,482112725,Kampong Java Tunnel,CTE,motorway,1,0,,1.938904321554377
20785.56872663,46528.0000538042,Heavy Traffic,1.43706,103.76849,28/1/2018,9:43:00 AM,Heavy Traffic on BKE (towards Woodlands) between Woodlands Rd Exit and Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,3.414759422757647
30901.7634987324,38430.7619970428,Heavy Traffic,1.36383,103.85939,27/1/2018,10:25:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.,ANG MO KIO,AM,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,3.384599902154179
30456.0081411827,33681.9799708064,Heavy Traffic,1.32088,103.85539,27/1/2018,9:36:00 PM,Heavy Traffic on CTE (towards SLE) after Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,2.250312787971507
28459.9708586937,29695.4900219116,Heavy Traffic,1.28483,103.83745,27/1/2018,7:40:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,3.393596083835406
30551.1604808805,33759.0200055127,Heavy Traffic,1.32158,103.85624,27/1/2018,6:57:00 PM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and Balestier Rd Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,7.083531054584509
36266.3092406569,41719.4409867764,Heavy Traffic,1.39357,103.90760,27/1/2018,6:29:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Rd Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,6.478850030247950
28871.1859996763,32177.9200239911,Heavy Traffic,1.30728,103.84115,27/1/2018,4:16:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,0.736435450518058
28447.3170130974,29682.9710507846,Heavy Traffic,1.28472,103.83734,27/1/2018,4:16:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,0.215085617133038
25852.5150746019,35120.9609658723,Heavy Traffic,1.33390,103.81402,27/1/2018,4:11:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.271717933900543
6686.43198736349,36187.6089838999,Heavy Traffic,1.34353,103.64180,27/1/2018,2:12:00 PM,Heavy Traffic on AYE (towards Tuas) after Tuas West Dr Exit.,TUAS,TS,WEST REGION,WR,expressway,119663633,Ayer Rajah Expressway,AYE,motorway,1,0,,6.383839740661214
32388.4674075687,33979.2499688901,Heavy Traffic,1.32357,103.87275,27/1/2018,1:44:00 PM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,8.565303478943969
25845.8488172597,35119.140955668,Heavy Traffic,1.33388,103.81396,27/1/2018,11:05:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,0.900893508127440
30791.0325548566,34014.4879961476,Heavy Traffic,1.32389,103.85840,27/1/2018,10:50:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and PIE(Jurong) Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,482108854,Central Expressway,CTE,motorway,1,0,90,6.893472118476388
25829.4669738595,35116.1090111931,Heavy Traffic,1.33385,103.81382,27/1/2018,9:10:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,6.654456428997753
20786.7923944847,46511.6209799078,Heavy Traffic,1.43691,103.76850,27/1/2018,6:04:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,4.360833284687540
30536.6038266464,33749.3089649675,Heavy Traffic,1.32149,103.85611,26/1/2018,9:16:00 PM,Heavy Traffic on CTE (towards SLE) between Bukit Timah Rd Entrance and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,3.146078243741873
31609.7739119169,34622.0509910037,Heavy Traffic,1.32938,103.86575,26/1/2018,8:11:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Upper Serangoon Rd Exit.,TOA PAYOH,TP,CENTRAL REGION,CR,expressway,350345285,Whampoa Flyover,,motorway_link,1,0,,13.205985236007189
21102.2035859483,41386.2809497615,Heavy Traffic,1.39056,103.77134,26/1/2018,6:50:00 PM,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,462871390,,,motorway_link,1,0,50,0.778254143849353
23470.0431958005,45087.0699823479,Heavy Traffic,1.42403,103.79261,26/1/2018,6:45:00 PM,Heavy Traffic on SLE (towards CTE) at Woodlands Ave 12 Exit.,WOODLANDS,WD,NORTH REGION,NR,expressway,37584635,,,motorway_link,1,0,50,0.135439392516075
24018.9864236599,44750.1989467585,Heavy Traffic,1.42098,103.79755,26/1/2018,6:40:00 PM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.,MANDAI,MD,NORTH REGION,NR,expressway,22823193,,,motorway_link,1,0,,2.950476305206354
28842.1614763222,32146.6090064984,Heavy Traffic,1.30700,103.84089,26/1/2018,6:28:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.,NEWTON,NT,CENTRAL REGION,CR,expressway,41895464,Cairnhill Circle,Exit 5,motorway_link,1,0,,2.794971809108967
36240.5580130964,31442.778982282,Heavy Traffic,1.30063,103.90736,26/1/2018,5:56:00 PM,Heavy Traffic on ECP (towards Changi Airport) between Fort Rd Exit and Still Rd Sth Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,477796387,East Coast Parkway,ECP,motorway,1,0,90,8.290374979919688
36193.937271193,41787.0199590161,Heavy Traffic,1.39418,103.90695,26/1/2018,5:48:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Ave 12 Exit and Punggol Rd Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,479744509,Tampines Expressway,TPE,motorway,1,0,90,2.401619918052476
37246.0374837148,40366.8870350091,Heavy Traffic,1.38134,103.91640,26/1/2018,5:28:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.,SENGKANG,SE,NORTH-EAST REGION,NER,expressway,22791294,TPE towards Punggol,Exit,motorway_link,1,0,50,0.558633639422269
24073.3880458911,29816.1890036262,Heavy Traffic,1.28592,103.79804,26/1/2018,5:25:00 PM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 2 Exit and Alexandra Rd Exit.,QUEENSTOWN,QT,CENTRAL REGION,CR,expressway,109104590,Alexandra Road,Exit 6,motorway_link,1,0,50,0.122769829317792
20783.85343947,46475.1019960187,Heavy Traffic,1.43658,103.76847,26/1/2018,5:17:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.,SUNGEI KADUT,SK,NORTH REGION,NR,expressway,44361304,Bukit Timah Expressway,BKE,motorway_link,1,0,,0.803764256348518
27490.6954914834,34339.7809969591,Heavy Traffic,1.32683,103.82874,26/1/2018,5:14:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,4.192886583104808
32356.8159331134,34016.9099498437,Heavy Traffic,1.32391,103.87247,26/1/2018,5:12:00 PM,Heavy Traffic on PIE (towards Tuas) between Jalan Eunos and KPE Exit.,KALLANG,KL,CENTRAL REGION,CR,expressway,479616336,Pan-Island Expressway,PIE,motorway,1,0,90,6.234680822769013
30533.1316108948,33745.4799463782,Heavy Traffic,1.32146,103.85608,26/1/2018,4:23:00 PM,Heavy Traffic on CTE (towards SLE) between Merchant Rd Exit and Moulmein Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,23149286,Central Expressway,CTE,motorway,1,0,90,3.244036617827406
25864.0557801913,35118.530992497,Heavy Traffic,1.33387,103.81413,26/1/2018,2:54:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,2.554670624194711
29106.2500838519,30402.8809477999,Heavy Traffic,1.29123,103.84326,26/1/2018,1:51:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.,SINGAPORE RIVER,SR,CENTRAL REGION,CR,expressway,16894437,Chin Swee Tunnel,CTE,motorway,1,0,,6.147654625578743
34294.4440690945,33918.7300385504,Heavy Traffic,1.32302,103.88988,26/1/2018,1:47:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Paya Lebar Rd Exit.,GEYLANG,GL,CENTRAL REGION,CR,expressway,160595163,,,motorway_link,1,0,,0.563408578403575
35335.2309696674,36334.2619858791,Heavy Traffic,1.34487,103.89923,26/1/2018,9:41:00 AM,Heavy Traffic on KPE (towards ECP) at Airport Road Exit.,PAYA LEBAR,PL,EAST REGION,ER,expressway,49331891,Kallang-Paya Lebar Expressway,KPE,motorway,1,0,70,13.110262437921214
42515.963657201,37423.2380039445,Heavy Traffic,1.35471,103.96375,26/1/2018,9:33:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.,PASIR RIS,PR,EAST REGION,ER,expressway,473191306,,,motorway_link,1,0,,3.888430554064774
28449.7654246646,29686.6089666792,Heavy Traffic,1.28475,103.83736,26/1/2018,9:21:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,0.217260972663144
33227.9904664001,33620.1990125805,Heavy Traffic,1.32032,103.88029,26/1/2018,9:21:00 AM,Heavy Traffic on PIE (towards Tuas) between Bedok North Avenue 3 exit and KPE Exit.,GEYLANG,GL,CENTRAL REGION,CR,expressway,74628616,Pan-Island Expressway,PIE,motorway,1,0,90,8.709013154968835
33678.9044764875,30901.4299963191,Heavy Traffic,1.29574,103.88435,26/1/2018,9:15:00 AM,Heavy Traffic on ECP (towards City) between Still Rd Sth Exit and Fort Rd Exit.,MARINE PARADE,MP,CENTRAL REGION,CR,expressway,39477476,East Coast Parkway,ECP,motorway,1,0,80,6.840889475225009
30840.9074407309,36667.7500276451,Heavy Traffic,1.34788,103.85885,26/1/2018,9:10:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and PIE(Changi) Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,174552484,Central Expressway,CTE,motorway,1,0,90,7.053726808636155
30980.4336292393,36368.3709753822,Heavy Traffic,1.34518,103.86010,26/1/2018,8:42:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,477026787,Braddell Road,Exit 10,motorway_link,1,0,50,0.203510766865204
25889.1292614646,35111.960991271,Heavy Traffic,1.33381,103.81435,26/1/2018,8:33:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,123220700,,,motorway_link,1,0,,1.364281080357830
26315.8450359336,34837.0779478041,Heavy Traffic,1.33133,103.81819,26/1/2018,8:30:00 AM,Heavy Traffic on PIE (towards Tuas) at Adam Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,22514965,,,motorway_link,1,0,,2.328720616806349
20385.1638382232,32457.099982756,Heavy Traffic,1.30980,103.76490,26/1/2018,8:20:00 AM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 6 Exit and Clementi Ave 2 Exit.,CLEMENTI,CL,WEST REGION,WR,expressway,173913055,Ayer Rajah Expressway,AYE,motorway,1,0,90,8.523736375508866
30699.6699536744,37855.2190146054,Heavy Traffic,1.35862,103.85758,26/1/2018,8:05:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 5 Exit and AMK Ave 1 Exit.,SERANGOON,SG,NORTH-EAST REGION,NER,expressway,37523738,Central Expressway,CTE,motorway,1,0,90,5.064525584910665
21036.8244055701,35029.9999759229,Heavy Traffic,1.33307,103.77075,26/1/2018,7:54:00 AM,Heavy Traffic on PIE (towards Tuas) between BKE and Clementi Ave 6 Exit.,BUKIT TIMAH,BT,CENTRAL REGION,CR,expressway,479549841,Pan-Island Expressway,PIE,motorway,1,0,90,7.844628496613772
24565.404307151,44369.8279731536,Heavy Traffic,1.41754,103.80246,26/1/2018,7:54:00 AM,Heavy Traffic on SLE (towards CTE) between Woodlands Ave 2 Exit and Mandai Ave Exit.,MANDAI,MD,NORTH REGION,NR,expressway,480874196,Seletar Expressway,SLE,motorway,1,0,90,6.175700855894209
13732.8980211771,38336.5309844649,Heavy Traffic,1.36297,103.70512,26/1/2018,7:54:00 AM,Heavy Traffic on KJE (towards PIE) between Choa Chu Kang Dr Exit and PIE(Tuas) Exit.,JURONG WEST,JW,WEST REGION,WR,expressway,536096908,,,motorway_link,1,0,90,6.570739368018178
27418.7465939854,34333.3010100813,Heavy Traffic,1.32677,103.82810,26/1/2018,7:50:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.,NOVENA,NV,CENTRAL REGION,CR,expressway,479181644,Pan-Island Expressway,PIE,motorway,1,0,80,1.379961266624513
28468.2954568655,29707.8499798667,Heavy Traffic,1.28494,103.83753,26/1/2018,7:48:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.,OUTRAM,OT,CENTRAL REGION,CR,expressway,23135311,Outram Road,Exit,motorway_link,1,0,,3.021842955387494
25549.6554995017,42800.5309728721,Heavy Traffic,1.40335,103.81130,26/1/2018,7:46:00 AM,Heavy Traffic on SLE (towards BKE) after Upper Thomson Rd Exit.,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR,expressway,166702721,Seletar Expressway,SLE,motorway,1,0,90,2.801608037743835
