X,Y,Type,Date,Time,Descriptions
43618.0531670373,35760.7809562765,Roadwork,7/2/2018,9:51:00 AM,Roadworks on PIE (towards Changi Airport) after TPE. Avoid lane 4.
31344.4499326949,37188.2380520391,Roadwork,7/2/2018,9:49:00 AM,Roadworks on Lorong Chuan (towards Serangoon Avenue 3) after Cardiff Grove. Avoid left lane.
27761.5505843331,31878.8590232178,Roadwork,7/2/2018,9:48:00 AM,Roadworks on Paterson Road (towards Scotts Road) after Orchard Boulevard.
34625.191091208,38323.2300035266,Roadwork,7/2/2018,9:48:00 AM,Roadworks on Hougang Avenue 3 (towards Upper Serangoon Road) after Tampines Road. Avoid right lane.
30615.6129775919,42450.6909895425,Roadwork,7/2/2018,9:48:00 AM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
19227.6303416773,41411.0899665389,Roadwork,7/2/2018,9:47:00 AM,Roadworks on Woodlands Road (towards City) after Sungei Kadut Ave. Avoid left lane.
29181.1655375668,29149.2600492463,Roadwork,7/2/2018,9:47:00 AM,Roadworks on Tanjong Pagar Road (towards Maxwell Road) after Murray Street.
32986.8242257151,32404.2299817542,Roadwork,7/2/2018,9:46:00 AM,Roadworks on Guillemard Road (towards Lorong 12 Geylang) after Lorong 8 Geylang. Avoid right lane.
29724.4152621135,36257.718979155,Roadwork,7/2/2018,9:44:00 AM,Roadworks on Braddell Road (towards Bishan Flyover) after Bishan Road. Avoid left lane.
19401.7569105796,43309.8280292754,Roadwork,7/2/2018,9:43:00 AM,Roadworks on Woodlands Road (towards City) after Mandai Road. Avoid left lane.
38898.7694149158,33424.020007605,Roadwork,7/2/2018,9:42:00 AM,Roadworks on Bedok South Road (towards New Upper Changi Road) after Bedok South Avenue 1. Avoid right lane.
25842.0689047464,34203.3910100665,Roadwork,7/2/2018,9:41:00 AM,Roadworks on Adam Road (towards Queensway) after PIE. Avoid right lane.
28018.6212734149,31836.609044207,Roadwork,7/2/2018,9:41:00 AM,Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid right lane.
23757.363933748,34920.0000533983,Roadwork,7/2/2018,9:39:00 AM,Roadworks on Dunearn Road (towards City) after Swiss Club Road. Avoid left lane.
23833.8076763457,34847.1990212386,Roadwork,7/2/2018,9:38:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Fourth Ave. Avoid left lane.
27728.642586577,43542.9689569176,Roadwork,7/2/2018,9:38:00 AM,Roadworks on Yishun Avenue 1 (towards Yishun Street 81) after Yishun Avenue 2.
20786.1798117306,46493.422003473,Heavy Traffic,7/2/2018,9:34:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.
32190.4525217211,33752.6410136578,Roadwork,7/2/2018,9:30:00 AM,Roadworks on Geylang Bahru (towards Geylang Bahru Lane) after Kallang Bahru.
21309.7620686128,32726.8010051581,Roadwork,7/2/2018,9:28:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
28476.4753650238,29726.2600399124,Heavy Traffic,7/2/2018,9:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
9370.95279663033,34272.3979660451,Heavy Traffic,7/2/2018,9:24:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
24077.6057932658,29801.2209799584,Heavy Traffic,7/2/2018,9:14:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Alexandra Rd Entrance.
36679.3082138535,31566.8910134467,Accident,7/2/2018,9:00:00 AM,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit with congestion till Tg Katong Rd Exit.
29094.8428402736,30370.1600388057,Heavy Traffic,7/2/2018,8:49:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
29289.6400360783,41339.1089469326,Roadwork,7/2/2018,8:38:00 AM,Roadworks on Yio Chu Kang Road (towards Yio Chu Kang Crescent) after Ang Mo Kio Street 64. Avoid right lane.
12199.324473655,36513.6719622636,Heavy Traffic,7/2/2018,8:35:00 AM,Heavy Traffic on PIE (towards Tuas) at Pioneer Rd North Exit.
26304.3154399018,34838.8979708039,Heavy Traffic,7/2/2018,8:33:00 AM,Heavy Traffic on PIE (towards Tuas) at Adam Rd Exit.
42551.7589850106,37333.7620499434,Heavy Traffic,7/2/2018,8:30:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.
31617.4867177113,34589.6410388729,Heavy Traffic,7/2/2018,8:30:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Onraet Rd and Kallang Way.
28442.2087457174,29669.1310542794,Heavy Traffic,7/2/2018,8:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
30725.449968009,33953.5590350318,Heavy Traffic,7/2/2018,8:24:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and PIE(Jurong) Exit.
30764.3797135435,41494.5200104303,Heavy Traffic,7/2/2018,8:02:00 AM,Heavy Traffic on SLE (towards CTE) after TPE Exit.
21032.9852860761,35044.6599889161,Vehicle breakdown,7/2/2018,8:00:00 AM,Vehicle breakdown on PIE (towards Changi Airport) before Upper Bukit Timah Rd.
28112.2925933548,37266.897952853,Heavy Traffic,7/2/2018,7:49:00 AM,Heavy Traffic on Upper Thomson Road (towards Newton) between Yio Chu Kang Road and Bright Hill Drive.
30698.3789900797,37857.0119738224,Heavy Traffic,7/2/2018,7:40:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.
24501.7662663785,32050.891053902,Heavy Traffic,7/2/2018,7:31:00 AM,Heavy Traffic on Queensway (towards AYE) between Bishan Flyover and Holland Road.
25417.0852268587,34105.8589995054,Heavy Traffic,7/2/2018,7:28:00 AM,Heavy Traffic on Dunearn Road (towards City) between Swiss Club Road and Hillcrest Road.
21615.5095338537,40248.9490083064,Heavy Traffic,7/2/2018,7:25:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.
41340.2261273851,38628.4799891451,Heavy Traffic,7/2/2018,7:24:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 12 Exit and Pasir Ris Dr 8 Exit.
23989.5850113732,44764.2380034004,Heavy Traffic,7/2/2018,7:20:00 AM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.
42147.056092178,38195.6480233163,Heavy Traffic,7/2/2018,7:17:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.
42277.4914501066,37888.6910426816,Heavy Traffic,7/2/2018,7:14:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.
30677.9145225965,37709.031026981,Heavy Traffic,7/2/2018,7:11:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.
25853.7058495444,35118.0199963472,Heavy Traffic,7/2/2018,7:03:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
32928.294195058,29991.5039868718,Accident,7/2/2018,6:50:00 AM,Accident on MCE (towards AYE) after ECP (City) Entrance. Avoid lane 1.
32685.1887149246,29321.379042858,Vehicle breakdown,7/2/2018,5:52:00 AM,Vehicle breakdown on MCE (towards AYE) before Central Blvd Exit.
34233.0349868765,30893.6599888305,Roadwork,7/2/2018,3:30:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1.
37428.8300051453,40599.2770034429,Roadwork,7/2/2018,2:43:00 AM,Roadworks on KPE (towards TPE) at TPE(PIE) Exit.
42438.249616287,36817.3590320954,Roadwork,7/2/2018,2:24:00 AM,Roadworks on PIE (towards Tuas) at Upper Changi Rd East(North) Entrance.
22745.7002429466,37412.3090179762,Vehicle breakdown,7/2/2018,2:24:00 AM,Vehicle breakdown on BKE (towards PIE) before PIE Exit.
29057.2300431732,32347.0200275542,Roadwork,7/2/2018,2:09:00 AM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 4.
28892.3662187518,31676.0290162202,Roadwork,7/2/2018,1:57:00 AM,Roadworks in CTE Tunnel (towards AYE) after Orchard Rd Exit. Avoid lanes 1 and 2.
28436.512679303,35476.4490159066,Roadwork,7/2/2018,1:53:00 AM,Roadworks on Thomson Road (towards Newton) after Marymount Road.
33548.44355353,42576.4880269247,Roadwork,7/2/2018,1:48:00 AM,Roadworks on TPE (towards SLE) before Jalan Kayu Exit. Avoid lane 1.
29000.6388832571,32309.9199646648,Roadwork,7/2/2018,1:32:00 AM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lanes 1 and 2.
31184.2177266115,35178.8200475392,Roadwork,7/2/2018,1:29:00 AM,Roadworks on CTE (towards SLE) at PIE Entrance. PIE Entrance closed.
21138.1419800289,43646.2190141963,Roadwork,7/2/2018,1:27:00 AM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 4.
36269.8037483392,41716.2809732842,Roadwork,7/2/2018,1:26:00 AM,Roadworks on TPE (towards SLE) before Punggol Rd Exit. Avoid lane 1.
32669.6496146376,32180.0120237466,Roadwork,7/2/2018,1:12:00 AM,Roadworks on KPE (towards TPE) at Nicoll Highway Entrance. Nicoll Highway Entrance closed.
28783.3392258876,29975.1989523282,Roadwork,7/2/2018,12:36:00 AM,Roadworks in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lanes 2 and 3.
31383.3320057963,34675.7300088617,Vehicle breakdown,7/2/2018,12:33:00 AM,Vehicle breakdown on PIE (towards Tuas) after CTE(SLE) Exit.
29556.9426259254,33183.3280193006,Roadwork,7/2/2018,12:30:00 AM,Roadworks on CTE (towards AYE) before Bukit Timah Rd Exit.
30713.3982943992,41581.0779851165,Roadwork,7/2/2018,12:29:00 AM,Roadworks on SLE (towards BKE) at Yio Chu Kang Rd Entrance.
32942.5987963161,33573.2190097207,Obstacle,7/2/2018,12:22:00 AM,Obstacle on PIE (towards Changi Airport) after Kallang. Avoid lane 1.
31889.7491051209,28744.9920341497,Roadwork,7/2/2018,12:19:00 AM,Roadworks on MCE (towards ECP) after Marina Blvd Entrance. Avoid lane 3.
32662.3619061438,33399.5860232784,Roadwork,7/2/2018,12:17:00 AM,Roadworks on KPE (towards ECP) at Sims Avenue Exit. Sims Avenue Exit closed.
32767.30997281,29381.852026688,Roadwork,7/2/2018,12:13:00 AM,Roadworks on MCE (towards ECP) between Marina Blvd Entrance and ECP (Changi) Exit. Avoid lanes 4 and 5.
28427.5095021081,35390.558968265,Roadwork,7/2/2018,12:03:00 AM,Roadworks on Thomson Road (towards Newton) after Marymount Road.
28943.1796218166,32278.5389526341,Roadwork,7/2/2018,12:01:00 AM,Roadworks in CTE Tunnel (towards SLE) after Cairnhill Circle Entrance. Avoid lanes 3 and 4.
21130.6192382934,43653.520039559,Roadwork,6/2/2018,11:59:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 3.
34458.6693189819,33677.9880043088,Roadwork,6/2/2018,11:57:00 PM,Roadworks on Paya Lebar Road (towards Jalan Afifi) after Geylang East Central.
29149.8644176646,30592.891050482,Roadwork,6/2/2018,11:42:00 PM,Roadworks on Clemenceau Avenue near Clemenceau Avenue/River Valley Road Junction.
31065.338385079,39094.5589975872,Roadwork,6/2/2018,11:39:00 PM,Roadworks on CTE (towards AYE) after AMK Ave 5 Exit. Avoid lane 1.
27876.4275122203,37439.3010292857,Roadwork,6/2/2018,11:36:00 PM,Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid left lane.
33050.9369174654,33730.7699626363,Roadwork,6/2/2018,11:31:00 PM,Roadworks on KPE (towards TPE) between Nicoll Highway Entrance and Sims Ave Entrance. Avoid lane 3.
32722.5986800077,30373.7949637579,Roadwork,6/2/2018,11:28:00 PM,Roadworks on MCE (towards AYE) at MCE(AYE) Entrance.
30677.2612327903,28111.3810193322,Roadwork,6/2/2018,11:23:00 PM,Roadworks on MCE (towards ECP) between Maxwell Rd Entrance and Central Blvd Exit. Avoid lane 6.
33714.0240391872,33814.1290366688,Roadwork,6/2/2018,11:03:00 PM,Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.
42052.7677383748,34847.9609917667,Roadwork,6/2/2018,11:03:00 PM,Roadworks on Changi South Avenue 1 (towards Changi South Street 2) after Xilin Avenue. Avoid right lane.
42063.0728263453,34854.9410228185,Roadwork,6/2/2018,11:02:00 PM,Roadworks on Changi South Avenue 1 (towards Xilin Avenue) after Changi South Street 2. Avoid right lane.
28319.2871636673,29578.2499875419,Roadwork,6/2/2018,10:44:00 PM,Roadworks on Chin Swee Road (towards Outram Hill) after Outram Road.
42721.8932860518,34527.9689671307,Roadwork,6/2/2018,10:22:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid right lane.
34620.3350610061,42479.2810088634,Roadwork,6/2/2018,10:19:00 PM,Roadworks on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 3.
20450.1604068459,45536.5900452286,Roadwork,6/2/2018,10:18:00 PM,Roadworks on Woodlands Avenue 3 (towards Woodlands Checkpoint) after Kranji Road. Avoid left lane.
34816.2099564815,33278.1910360492,Roadwork,6/2/2018,10:10:00 PM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road.
33720.5677472095,33821.3710546951,Roadwork,6/2/2018,10:05:00 PM,Roadworks on PIE (towards Changi Airport) before Paya Lebar Rd. Avoid lane 3.
28364.7112181403,41871.4300177882,Roadwork,6/2/2018,10:04:00 PM,Roadworks on SLE (towards BKE) after Lentor Ave Exit. Avoid lane 4.
28213.4472744275,31510.9609941121,Roadwork,6/2/2018,10:02:00 PM,Roadworks on Orchard Link (towards Orchard Turn) after Grange Road. Avoid left lane.
27608.2286902032,34336.4219816708,Roadwork,6/2/2018,9:57:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
34052.8054834277,42553.5699723438,Roadwork,6/2/2018,9:55:00 PM,Roadworks on TPE (towards PIE) before Sengkang Exit. Avoid lane 4.
39265.1023093982,32365.6599758961,Roadwork,6/2/2018,9:54:00 PM,Roadworks on ECP (towards City) before Still Rd Sth Exit.
34444.1743846622,36257.1600336276,Roadwork,6/2/2018,9:43:00 PM,Roadworks on Hougang Avenue 3 (towards Bartley Road East) after Defu Avenue 1.
29812.1385725229,42037.7379674531,Roadwork,6/2/2018,9:41:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 1.
21293.4000526083,42898.6720547051,Roadwork,6/2/2018,9:38:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit.
20291.1443995825,34814.9099602036,Roadwork,6/2/2018,9:35:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
28657.1919112833,29240.3500213092,Roadwork,6/2/2018,9:34:00 PM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
21132.4443328096,43653.6599791019,Roadwork,6/2/2018,9:31:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
21330.1976979656,42713.3520480899,Roadwork,6/2/2018,9:30:00 PM,Roadworks on BKE (towards Woodlands) before Mandai Rd Exit. Avoid lane 4.
14838.5018356141,32975.9799533381,Roadwork,6/2/2018,9:25:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road. Avoid left lane.
28127.5836647515,37243.0510459564,Roadwork,6/2/2018,9:22:00 PM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid left lane.
22525.0253520712,45388.1989664383,Roadwork,6/2/2018,9:14:00 PM,Roadworks on SLE (towards CTE) at Woodlands Ave 2 Exit.
32292.7894343018,34104.4999646606,Accident,6/2/2018,9:10:00 PM,Accident on PIE (towards Tuas) after KPE Exit with congestion till Paya Lebar Rd. Avoid lane 2.
13506.8710053044,32884.8520051743,Roadwork,6/2/2018,9:03:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid left lane.
20965.9027066606,30309.3910282817,Roadwork,6/2/2018,8:58:00 PM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
14362.9002473107,32954.750014181,Roadwork,6/2/2018,8:52:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road. Avoid left lane.
17444.0049396432,32422.7300040117,Roadwork,6/2/2018,8:48:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
16826.451364288,32673.8689470869,Roadwork,6/2/2018,8:41:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Port Road. Avoid right lane.
39785.3555186069,34152.1599777485,Roadwork,6/2/2018,8:39:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
25658.7144772185,42619.4410436748,Roadwork,6/2/2018,8:35:00 PM,Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 3.
14168.7202666381,32954.0120100986,Roadwork,6/2/2018,8:30:00 PM,Roadworks on Jalan Buroh (towards City) after Pioneer Road.
34458.6693189819,33677.9880043088,Roadwork,6/2/2018,8:10:00 PM,Roadworks on Paya Lebar Road (towards Jalan Afifi) after Geylang East Central. Avoid left lane.
19886.1986664666,35333.5780518086,Roadwork,6/2/2018,8:03:00 PM,Roadworks on PIE (towards Changi Airport) at Toh Tuck Ave Entrance.
30796.702386495,36774.4800014038,Vehicle breakdown,6/2/2018,8:22:00 PM,Vehicle breakdown on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 5.
36123.245908643,38584.9649502729,Vehicle breakdown,6/2/2018,7:30:00 PM,Vehicle breakdown on KPE (towards ECP) after Tampines Rd Exit.
32826.9055412108,30109.0699788568,Vehicle breakdown,6/2/2018,7:24:00 PM,Vehicle breakdown on MCE (towards ECP) before ECP (Changi) Exit.
28217.0517462136,33267.5590119833,Heavy Traffic,6/2/2018,7:14:00 PM,Heavy Traffic on Bukit Timah Road (towards Woodlands) between Cavenagh Road and Balmoral Road.
22980.6318923039,46195.2379786454,Heavy Traffic,6/2/2018,7:06:00 PM,Heavy Traffic on Woodlands Avenue 2 (towards Woodlands Avenue 5) after Woodlands Avenue 1.
27436.9964009506,27922.6600359803,Heavy Traffic,6/2/2018,6:42:00 PM,Heavy Traffic on West Coast Highway (towards City) at W Coast Hwy Flyover.
28468.8407848121,29708.6499896896,Heavy Traffic,6/2/2018,6:38:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
22306.8278247152,45364.269986363,Heavy Traffic,6/2/2018,6:30:00 PM,Heavy Traffic on SLE (towards CTE) before Woodlands Ave 2 Exit.
22563.3510841591,36167.1989844586,Vehicle breakdown,6/2/2018,6:23:00 PM,Vehicle breakdown on PIE (towards Tuas) after BKE.
21961.9410770889,35508.4999892601,Heavy Traffic,6/2/2018,6:14:00 PM,Heavy Traffic on Bukit Timah Road (towards Woodlands) after Holland Link.
35290.3743730156,34092.6089645759,Heavy Traffic,6/2/2018,6:08:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Paya Lebar Rd and Paya Lebar.
26350.7149399667,35311.4300423224,Heavy Traffic,6/2/2018,6:06:00 PM,Heavy Traffic on Adam Road (towards Braddell) between Farrer U/P and PIE.
32128.0661471893,34305.8010348401,Heavy Traffic,6/2/2018,5:45:00 PM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.
35761.2338012425,37910.8400010039,Vehicle breakdown,6/2/2018,5:40:00 PM,Vehicle breakdown on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 3.
25928.9597214689,35103.3710089183,Heavy Traffic,6/2/2018,5:39:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
30795.1745837099,38152.2299531017,Heavy Traffic,6/2/2018,5:39:00 PM,Heavy Traffic on CTE (towards SLE) between Braddell Rd Exit and AMK Ave 3 Exit.
23994.683187404,29859.2110200127,Heavy Traffic,6/2/2018,5:38:00 PM,Heavy Traffic on AYE (towards MCE) between Buona Vista Exit and Alexandra Rd Exit.
23849.8006029353,34886.9999925741,Heavy Traffic,6/2/2018,5:33:00 PM,Heavy Traffic on Dunearn Road (towards City) between Jalan Anak Bukit and Swiss Club Road.
22055.5610627371,38694.9689965714,Accident,6/2/2018,5:25:00 PM,Accident on BKE (towards PIE) at Dairy Farm Rd Exit. Dairy Farm Rd Exit closed.
28096.8933024704,28332.0390024199,Vehicle breakdown,6/2/2018,5:17:00 PM,Vehicle breakdown on AYE (towards MCE) at Keppel Rd Entrance.
27420.6051249622,34328.819959484,Heavy Traffic,6/2/2018,5:17:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.
20383.5946505755,32457.4999751463,Heavy Traffic,6/2/2018,5:09:00 PM,Heavy Traffic on AYE (towards MCE) between Jurong Town Hall Exit and Clementi Ave 2 Exit.
22027.5673591075,29748.1989840405,Roadwork,6/2/2018,5:08:00 PM,Roadworks on West Coast Highway (towards City) after Clementi Road.
20779.4359062658,46491.7810400907,Heavy Traffic,6/2/2018,4:50:00 PM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Rd Exit.
31252.8194934828,34933.6720067278,Heavy Traffic,6/2/2018,4:40:00 PM,Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.
30730.5469286572,33965.8790065746,Heavy Traffic,6/2/2018,4:38:00 PM,Heavy Traffic on CTE (towards SLE) between Cairnhill Circle Entrance and Jalan Bahagia Exit.
41038.6095333211,38689.5780114549,Vehicle breakdown,6/2/2018,4:31:00 PM,Vehicle breakdown on TPE (towards SLE) before Tampines Ave 12 Exit.
22521.8018106848,37567.6910548278,Vehicle breakdown,6/2/2018,4:31:00 PM,Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit. Avoid lane 3.
27027.8176989493,27586.4390374851,Vehicle breakdown,6/2/2018,4:17:00 PM,Vehicle breakdown on Telok Blangah Road (towards Tuas) after Kampong Bahru Road. Avoid left lane.
33008.4273787424,29808.5509737954,Vehicle breakdown,6/2/2018,4:04:00 PM,Vehicle breakdown on MCE (towards AYE) after ECP (City) Entrance.
29536.2454104772,36664.1990044734,Roadwork,6/2/2018,4:00:00 PM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
17647.2871511435,40834.8710159427,Roadwork,6/2/2018,2:21:00 PM,Roadworks on KJE (towards BKE) after Choa Chu Kang Way Exit. Avoid lane 1.
11322.9050537664,33875.987993182,Vehicle breakdown,6/2/2018,2:19:00 PM,Vehicle breakdown on AYE (towards Tuas) at Benoi Rd Exit.
31181.2072028061,35669.4489990484,Vehicle breakdown,6/2/2018,2:16:00 PM,Vehicle breakdown on CTE (towards SLE) after Braddell Rd Exit.
25387.9057886754,35357.8199533447,Roadwork,6/2/2018,2:15:00 PM,Roadworks on PIE (towards Tuas) before Eng Neo Ave.
20662.1550634642,34967.9799700693,Roadwork,6/2/2018,2:14:00 PM,Roadworks on PIE (towards Changi Airport) at Clementi Ave 6 Entrance.
36887.6804433552,40042.9180078427,Roadwork,6/2/2018,2:02:00 PM,Roadworks on KPE (towards ECP) before Buangkok Dr Exit. Avoid lane 3.
17331.1979410719,40563.1480123164,Vehicle breakdown,6/2/2018,1:57:00 PM,Vehicle breakdown on KJE (towards BKE) after Choa Chu Kang Way Exit.
27652.6380617226,29191.9390468087,Obstacle,6/2/2018,1:46:00 PM,Obstacle on CTE (towards AYE) at Jalan Bukit Merah Exit.
40627.7838211415,38795.5390297762,Roadwork,6/2/2018,1:41:00 PM,Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.
27520.0595604744,31265.1089895256,Roadwork,6/2/2018,1:39:00 PM,Roadworks on Grange Road (towards Hoot Kiam Road) after Cameron Court.
34676.49720269,30899.3589944227,Roadwork,6/2/2018,1:35:00 PM,Roadworks on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lane 4.
39553.5363815084,35254.5900082019,Roadwork,6/2/2018,1:29:00 PM,Roadworks on PIE (towards Changi Airport) after Bedok North Ave 3. Avoid lane 3.
38619.2357383398,35302.1019724213,Vehicle breakdown,6/2/2018,1:19:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before Bedok North Ave 3.
42792.0118649035,33380.250037766,Roadwork,6/2/2018,1:11:00 PM,Roadworks on ECP (towards City) after East Coast Park Carpark H Exit. Avoid lane 1.
22108.6503877981,45336.6990519807,Vehicle breakdown,6/2/2018,1:09:00 PM,Vehicle breakdown on SLE (towards BKE) after Woodlands Ave 2 Exit.
18702.4535666735,35906.8910486737,Vehicle breakdown,6/2/2018,1:09:00 PM,Vehicle breakdown on PIE (towards Tuas) after Toh Guan Rd Exit.
39329.9841859954,32382.0800081086,Roadwork,6/2/2018,1:05:00 PM,Roadworks on ECP (towards City) after East Coast Park Carpark F3 Exit. Avoid lane 2.
28806.4241882939,28881.8200312739,Roadwork,6/2/2018,1:04:00 PM,Roadworks on Cantonment Road (towards Neil Road) after Everton Park. Avoid right lane.
30210.5894216892,31091.6499658453,Roadwork,6/2/2018,1:02:00 PM,Roadworks on Victoria Street (towards Bain Street) after Miller Street. Avoid right lane.
19229.6548748075,35608.9609950128,Roadwork,6/2/2018,12:46:00 PM,Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 3.
26409.6787422461,33847.1909849351,Accident,6/2/2018,12:37:00 PM,Accident on Bukit Timah Road (towards Woodlands) after Kheam Hock Road. Avoid left lane.
40129.9289325327,34221.3200543138,Roadwork,6/2/2018,12:29:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Road. Avoid left lane.
17630.0413515501,32197.7109695625,Roadwork,6/2/2018,12:25:00 PM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
33789.2797530322,31066.8300501609,Roadwork,6/2/2018,12:24:00 PM,Roadworks on Fort Road (towards ECP) after Meyer Road.
29536.2454104772,36664.1990044734,Roadwork,6/2/2018,12:23:00 PM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
21482.0796720705,35820.7299779004,Roadwork,6/2/2018,12:17:00 PM,Roadworks on Jalan Jurong Kechil (towards Jalan Seh Chuan) after Upper Bukit Timah Road.
37389.5579363272,32193.0100395303,Roadwork,6/2/2018,12:17:00 PM,Roadworks on Marine Parade Road (towards Marine Vista) after Marine Terrace. Avoid right lane.
37379.2526501527,32185.7299901131,Roadwork,6/2/2018,12:16:00 PM,Roadworks on Marine Parade Road (towards Marine Terrace) after Marine Vista.
21597.7194648358,36254.788947361,Roadwork,6/2/2018,12:16:00 PM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
34587.2800243328,33050.1209721282,Roadwork,6/2/2018,12:13:00 PM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road. Avoid right lane.
40129.9289325327,34221.3200543138,Roadwork,6/2/2018,12:10:00 PM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Road. Avoid left lane.
21783.3456794101,36078.2620309199,Roadwork,6/2/2018,11:55:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
40723.785205788,34437.3199981318,Roadwork,6/2/2018,11:45:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Road.
39849.9813476402,34160.0390088776,Roadwork,6/2/2018,11:44:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
30869.1294829319,31391.9900411731,Roadwork,6/2/2018,11:43:00 AM,Roadworks on Ophir Road (towards Beach Road) after North Bridge Road. Avoid left lane.
22980.6547425605,28905.8999549008,Roadwork,6/2/2018,11:42:00 AM,Roadworks on Pasir Panjang Road (towards City) after South Buona Vista. Avoid left lane.
